Step;Value
4000;nan
12000;96.4000015258789
20000;83.0999984741211
24000;79.4000015258789
32000;93.80000305175781
40000;94.69999694824219
44000;88.5
48000;85.80000305175781
52000;88.69999694824219
56000;83.5999984741211
60000;83.9000015258789
64000;91.5999984741211
68000;90.69999694824219
72000;87.5
76000;88.5
80000;88.80000305175781
88000;90.69999694824219
96000;85.4000015258789
100000;86.0999984741211
108000;81.5999984741211
120000;81.5999984741211
124000;79.19999694824219
128000;72.30000305175781
132000;72.5
136000;77.0
144000;76.4000015258789
156000;75.0999984741211
160000;79.5
168000;71.80000305175781
172000;68.0999984741211
176000;67.19999694824219
180000;70.0999984741211
184000;84.4000015258789
188000;82.69999694824219
196000;84.4000015258789
200000;77.19999694824219
212000;75.5999984741211
216000;71.19999694824219
220000;71.19999694824219
224000;66.5999984741211
228000;70.5
240000;72.80000305175781
244000;68.0
248000;68.5999984741211
252000;66.0999984741211
256000;67.30000305175781
260000;67.30000305175781
264000;72.5999984741211
268000;78.30000305175781
272000;81.0999984741211
276000;66.9000015258789
284000;65.0
288000;70.4000015258789
292000;70.4000015258789
296000;74.69999694824219
304000;85.0
312000;92.0999984741211
316000;90.5999984741211
324000;87.80000305175781
328000;83.9000015258789
336000;78.80000305175781
340000;76.19999694824219
344000;80.0
348000;81.30000305175781
352000;73.30000305175781
356000;66.5999984741211
364000;70.0
368000;68.9000015258789
372000;67.80000305175781
376000;63.70000076293945
384000;53.70000076293945
396000;49.79999923706055
400000;52.400001525878906
404000;53.900001525878906
408000;49.900001525878906
416000;50.29999923706055
420000;49.0
424000;51.599998474121094
436000;49.599998474121094
440000;49.599998474121094
452000;40.400001525878906
464000;38.70000076293945
468000;42.900001525878906
472000;41.900001525878906
476000;37.599998474121094
480000;42.400001525878906
492000;41.70000076293945
496000;39.70000076293945
500000;37.5
504000;39.099998474121094
508000;35.20000076293945
516000;27.799999237060547
520000;29.0
532000;30.799999237060547
544000;34.70000076293945
548000;27.899999618530273
556000;26.600000381469727
564000;28.100000381469727
568000;22.200000762939453
572000;29.5
576000;29.5
580000;31.700000762939453
584000;33.79999923706055
592000;33.79999923706055
596000;40.099998474121094
600000;40.099998474121094
604000;36.599998474121094
612000;39.79999923706055
616000;36.0
620000;46.400001525878906
628000;47.79999923706055
632000;46.5
636000;46.5
644000;43.0
648000;46.20000076293945
656000;45.0
660000;42.70000076293945
668000;42.79999923706055
672000;42.79999923706055
676000;41.29999923706055
684000;40.29999923706055
688000;44.099998474121094
700000;47.900001525878906
704000;39.5
708000;39.5
712000;35.599998474121094
720000;39.099998474121094
724000;41.20000076293945
732000;38.20000076293945
740000;36.29999923706055
744000;39.79999923706055
748000;38.900001525878906
752000;36.0
760000;41.20000076293945
764000;38.70000076293945
776000;31.899999618530273
792000;34.70000076293945
796000;38.400001525878906
808000;38.5
812000;38.099998474121094
820000;42.20000076293945
824000;42.20000076293945
828000;40.900001525878906
832000;43.099998474121094
836000;43.099998474121094
848000;39.599998474121094
852000;39.599998474121094
856000;39.29999923706055
860000;39.29999923706055
