Step;Value
4706;18.5
17555;93.0
22633;104.0
36369;82.19999694824219
39430;84.19999694824219
42257;81.5
43759;78.0999984741211
48566;81.80000305175781
50819;77.5
64250;76.19999694824219
66503;73.0999984741211
81523;57.70000076293945
89410;57.5
91883;62.0
92634;60.5
99530;57.20000076293945
111117;61.099998474121094
123721;62.79999923706055
132976;58.900001525878906
138749;61.599998474121094
141854;63.5
149335;64.9000015258789
150086;64.9000015258789
159640;73.4000015258789
165177;81.4000015258789
168252;87.19999694824219
169134;89.4000015258789
172138;89.4000015258789
181864;102.19999694824219
189363;102.9000015258789
190114;101.19999694824219
195194;103.5999984741211
205433;97.4000015258789
210149;92.80000305175781
214021;95.0
216547;97.30000305175781
228093;102.5
233225;103.5999984741211
240816;104.0999984741211
246372;103.30000305175781
249376;101.19999694824219
250878;97.4000015258789
269127;91.30000305175781
273399;86.5
274682;87.80000305175781
279568;88.4000015258789
284879;90.19999694824219
286381;90.19999694824219
292756;83.9000015258789
293507;81.80000305175781
303201;94.80000305175781
310988;100.5999984741211
316996;88.9000015258789
329959;86.4000015258789
333175;88.19999694824219
341863;88.80000305175781
378716;59.099998474121094
379918;58.400001525878906
387669;51.099998474121094
394428;39.400001525878906
397682;41.900001525878906
398433;41.900001525878906
401056;43.099998474121094
405670;45.400001525878906
414442;43.599998474121094
416695;39.599998474121094
417446;37.79999923706055
426133;44.900001525878906
441806;59.5
445176;65.5
457478;71.0
462406;74.5999984741211
463908;74.5999984741211
467272;82.5999984741211
475126;94.4000015258789
480975;101.19999694824219
482477;101.19999694824219
486460;108.4000015258789
490966;105.9000015258789
496043;109.4000015258789
503553;99.30000305175781
508059;99.30000305175781
512565;92.19999694824219
515569;92.19999694824219
520075;89.69999694824219
521577;84.19999694824219
523929;78.4000015258789
525431;76.19999694824219
526182;72.30000305175781
529937;66.4000015258789
530765;66.4000015258789
538297;67.5999984741211
545213;76.0
549387;78.5
553284;72.19999694824219
555093;70.5
565644;64.0
572876;70.80000305175781
573627;70.80000305175781
575342;75.19999694824219
577313;76.4000015258789
578184;78.69999694824219
580254;79.9000015258789
591546;105.0999984741211
594113;111.9000015258789
597881;120.19999694824219
600695;125.9000015258789
603950;132.0
607265;136.5
608087;138.6999969482422
611996;146.39999389648438
616361;151.89999389648438
629327;166.3000030517578
635841;169.1999969482422
644482;177.89999389648438
648077;176.60000610351562
652163;181.39999389648438
653033;184.39999389648438
654286;186.39999389648438
661592;201.0
667629;194.5
670464;192.60000610351562
674491;191.8000030517578
677982;187.6999969482422
682301;189.6999969482422
683217;187.5
687574;186.60000610351562
694506;168.8000030517578
697510;161.5
698261;161.5
699012;159.1999969482422
700514;153.1999969482422
701265;153.1999969482422
706917;150.39999389648438
709921;144.1999969482422
711474;144.6999969482422
713164;147.0
717046;134.60000610351562
717876;136.8000030517578
718883;138.60000610351562
722824;139.1999969482422
726997;141.0
732034;151.1999969482422
733086;155.60000610351562
734021;160.10000610351562
758213;194.3000030517578
762087;207.60000610351562
763963;212.8000030517578
769286;224.10000610351562
793014;274.70001220703125
795028;281.3999938964844
800180;302.79998779296875
802704;308.5
806921;321.6000061035156
808594;326.1000061035156
817716;356.20001220703125
825067;367.6000061035156
829729;380.6000061035156
837578;382.20001220703125
839532;382.3999938964844
845310;385.6000061035156
847365;385.79998779296875
850772;387.70001220703125
853688;388.29998779296875
861292;393.70001220703125
862166;393.70001220703125
865204;394.5
872819;400.29998779296875
875572;401.29998779296875
885583;411.5
889313;416.6000061035156
891867;426.29998779296875
892894;427.29998779296875
901761;430.3999938964844
902654;430.3999938964844
907253;431.3999938964844
909245;431.79998779296875
910073;431.79998779296875
913543;436.70001220703125
914900;436.5
918131;436.8999938964844
919149;436.8999938964844
927578;440.79998779296875
932155;440.79998779296875
934328;440.79998779296875
936384;441.5
937527;441.5
947984;441.5
951746;441.8999938964844
961256;443.3999938964844
963032;440.3999938964844
974526;433.3999938964844
983044;424.29998779296875
998549;414.6000061035156
1004138;410.79998779296875
1007048;406.6000061035156
1008749;407.29998779296875
1013080;405.5
1018306;398.5
1020816;393.1000061035156
1025750;384.1000061035156
1026767;383.70001220703125
1036947;374.70001220703125
1044244;364.8999938964844
1049426;364.1000061035156
1050788;363.3999938964844
1059364;347.70001220703125
1066259;344.3999938964844
1080801;339.0
1082674;333.8999938964844
1107757;330.6000061035156
1108628;330.1000061035156
1112298;330.1000061035156
1113138;327.1000061035156
1114310;326.1000061035156
1131063;342.8999938964844
1141915;349.3999938964844
1142728;352.3999938964844
1148450;359.79998779296875
1150877;360.6000061035156
1155515;359.3999938964844
1157710;362.3999938964844
1181590;372.70001220703125
1184033;379.20001220703125
1194951;382.79998779296875
1204867;386.3999938964844
1208170;390.8999938964844
1211302;393.8999938964844
1224175;393.20001220703125
1232084;390.1000061035156
1237123;388.5
1245113;382.1000061035156
1252156;380.5
1261675;381.29998779296875
1265731;379.0
1266967;379.0
1270203;381.6000061035156
1275131;384.79998779296875
1277067;386.79998779296875
1279692;385.6000061035156
1282215;385.70001220703125
1285121;386.79998779296875
1286116;386.79998779296875
1301798;389.79998779296875
1315985;387.20001220703125
1331424;392.29998779296875
1334066;394.0
1335279;395.0
1336841;398.0
1337773;397.79998779296875
1357125;397.0
1357905;397.0
