Step;Value
20000;157.1999969482422
24000;162.3000030517578
40000;130.0
44000;139.6999969482422
56000;136.60000610351562
60000;131.3000030517578
72000;130.5
76000;130.10000610351562
80000;135.6999969482422
96000;129.5
132000;120.5999984741211
144000;126.80000305175781
160000;116.0
168000;112.0
176000;119.4000015258789
180000;114.69999694824219
188000;115.5
196000;117.9000015258789
212000;131.5
216000;128.0
220000;129.5
224000;124.30000305175781
228000;125.30000305175781
252000;121.0
260000;126.80000305175781
264000;125.0
268000;126.80000305175781
272000;124.0999984741211
284000;116.69999694824219
288000;115.30000305175781
292000;114.80000305175781
296000;113.4000015258789
316000;107.5
336000;106.19999694824219
348000;118.69999694824219
352000;118.5
376000;113.0
408000;115.5999984741211
420000;116.80000305175781
424000;109.69999694824219
452000;103.19999694824219
464000;105.0
472000;114.80000305175781
500000;109.5999984741211
504000;110.0
516000;100.19999694824219
520000;105.9000015258789
548000;92.5
556000;94.19999694824219
564000;92.19999694824219
568000;94.69999694824219
572000;90.5999984741211
600000;98.30000305175781
620000;96.19999694824219
628000;92.4000015258789
632000;93.4000015258789
636000;92.19999694824219
648000;79.30000305175781
660000;76.9000015258789
668000;76.19999694824219
672000;73.69999694824219
684000;69.30000305175781
708000;66.80000305175781
712000;71.5999984741211
720000;76.69999694824219
732000;90.19999694824219
740000;96.4000015258789
744000;97.4000015258789
752000;104.4000015258789
760000;108.30000305175781
764000;111.80000305175781
792000;111.5
824000;108.5999984741211
828000;103.69999694824219
832000;98.4000015258789
848000;91.5999984741211
888000;104.4000015258789
892000;107.9000015258789
900000;105.5999984741211
908000;106.69999694824219
916000;110.5
928000;118.0999984741211
932000;122.0999984741211
936000;122.0999984741211
948000;115.80000305175781
988000;114.4000015258789
996000;110.30000305175781
1020000;91.5999984741211
1032000;92.19999694824219
1036000;94.5999984741211
1040000;94.19999694824219
1044000;103.5999984741211
1052000;100.0
1068000;103.30000305175781
1076000;96.5999984741211
1084000;100.80000305175781
1092000;107.0999984741211
1112000;104.69999694824219
1136000;110.4000015258789
1164000;109.80000305175781
1168000;106.30000305175781
1188000;106.5
1192000;109.4000015258789
1204000;97.80000305175781
1208000;103.19999694824219
1212000;106.69999694824219
1228000;99.80000305175781
1232000;102.0
1240000;93.19999694824219
1252000;93.5
1268000;85.5
1272000;88.5999984741211
1276000;84.4000015258789
1280000;81.0999984741211
1288000;81.30000305175781
1300000;80.80000305175781
1304000;75.5999984741211
1308000;77.80000305175781
1320000;79.0
1332000;88.0
1356000;81.4000015258789
1364000;84.19999694824219
1376000;91.69999694824219
1380000;91.69999694824219
1388000;86.4000015258789
1392000;84.19999694824219
1412000;88.19999694824219
1416000;88.0
1432000;83.0999984741211
1440000;76.0999984741211
1452000;65.4000015258789
1468000;63.400001525878906
1484000;61.599998474121094
1492000;60.900001525878906
1508000;62.900001525878906
1512000;64.0
1516000;61.79999923706055
1524000;63.70000076293945
1528000;65.5999984741211
1544000;67.4000015258789
1548000;64.4000015258789
1564000;67.30000305175781
1568000;66.9000015258789
1572000;63.70000076293945
1612000;69.19999694824219
1632000;73.19999694824219
1660000;79.80000305175781
1664000;83.80000305175781
1684000;83.4000015258789
1688000;82.30000305175781
1696000;82.0999984741211
1704000;85.0
1720000;92.80000305175781
1756000;90.0999984741211
1764000;92.4000015258789
1768000;92.4000015258789
1780000;100.0
1804000;88.30000305175781
1832000;98.0999984741211
1836000;98.5999984741211
1840000;101.69999694824219
1844000;102.69999694824219
1852000;107.5999984741211
1856000;107.69999694824219
1868000;115.9000015258789
1872000;115.9000015258789
1892000;119.30000305175781
1896000;123.5
1940000;136.8000030517578
1952000;121.30000305175781
1956000;120.4000015258789
1964000;114.5999984741211
1972000;121.19999694824219
1984000;113.80000305175781
2028000;105.4000015258789
2044000;99.9000015258789
2048000;105.5999984741211
2056000;103.4000015258789
2068000;100.9000015258789
2076000;102.5999984741211
2096000;115.80000305175781
2100000;119.0
2124000;108.4000015258789
2132000;113.5999984741211
2136000;117.5
2140000;118.4000015258789
2144000;115.30000305175781
2148000;114.80000305175781
2152000;112.5999984741211
2160000;117.0
2168000;110.5
2188000;101.4000015258789
2192000;98.19999694824219
2196000;98.80000305175781
2204000;98.30000305175781
2220000;102.19999694824219
2228000;98.0
2236000;90.69999694824219
2252000;85.69999694824219
2256000;81.80000305175781
2260000;80.30000305175781
2276000;77.19999694824219
2292000;66.69999694824219
2296000;66.9000015258789
2308000;63.0
2316000;60.70000076293945
2320000;60.79999923706055
2324000;60.79999923706055
2328000;65.0
2332000;70.5
2336000;71.0
2344000;70.0
2348000;72.5
2368000;91.0
2372000;94.69999694824219
2384000;105.69999694824219
2388000;104.69999694824219
2400000;105.80000305175781
2408000;102.9000015258789
2424000;118.30000305175781
2432000;112.30000305175781
2440000;113.30000305175781
2448000;112.69999694824219
2460000;104.5999984741211
2476000;91.69999694824219
2480000;90.69999694824219
2488000;93.30000305175781
2500000;89.4000015258789
2516000;84.19999694824219
2536000;95.0
2564000;100.30000305175781
2568000;97.30000305175781
2576000;96.69999694824219
2580000;105.5999984741211
2584000;108.5999984741211
2588000;106.69999694824219
2592000;107.30000305175781
2596000;109.4000015258789
2608000;109.80000305175781
2624000;107.5999984741211
2628000;105.9000015258789
2644000;127.19999694824219
2656000;128.60000610351562
2672000;130.3000030517578
2684000;126.5999984741211
2688000;121.5999984741211
2692000;128.1999969482422
2696000;133.8000030517578
2700000;132.3000030517578
2708000;135.8000030517578
2712000;133.0
2716000;134.60000610351562
2724000;132.89999389648438
2728000;137.89999389648438
2732000;133.8000030517578
2736000;126.5
2744000;114.30000305175781
2752000;110.80000305175781
2756000;109.5999984741211
2784000;128.39999389648438
2796000;120.19999694824219
2800000;116.30000305175781
2804000;113.5999984741211
2812000;112.19999694824219
2824000;119.80000305175781
2832000;126.5999984741211
2840000;124.0999984741211
2856000;132.39999389648438
2872000;130.10000610351562
2884000;138.3000030517578
2888000;136.3000030517578
2892000;136.10000610351562
2896000;138.3000030517578
2900000;137.10000610351562
2920000;142.8000030517578
2944000;130.3000030517578
2952000;135.60000610351562
2956000;136.3000030517578
2960000;131.60000610351562
2972000;128.8000030517578
2984000;121.0
2988000;110.30000305175781
3000000;111.9000015258789
3004000;114.9000015258789
3008000;122.19999694824219
3016000;124.19999694824219
3024000;110.4000015258789
3048000;100.9000015258789
3060000;89.0
3064000;89.0
3076000;91.0999984741211
3080000;94.0999984741211
3084000;89.80000305175781
3092000;92.19999694824219
3096000;89.5999984741211
3100000;88.5999984741211
3120000;91.9000015258789
3136000;98.0999984741211
3140000;102.5999984741211
3148000;104.5999984741211
3156000;105.80000305175781
3164000;105.5999984741211
3168000;109.9000015258789
3172000;113.4000015258789
3176000;113.5999984741211
3180000;107.0999984741211
3192000;111.69999694824219
3200000;107.4000015258789
3208000;97.0
3220000;102.0999984741211
3228000;107.80000305175781
3232000;102.5999984741211
3236000;104.30000305175781
3252000;101.0999984741211
3260000;103.0999984741211
3264000;100.0999984741211
3272000;100.0999984741211
3284000;95.9000015258789
3300000;91.80000305175781
3312000;95.0999984741211
3324000;95.30000305175781
3328000;97.80000305175781
3336000;96.5
3344000;103.80000305175781
3352000;106.19999694824219
3372000;92.80000305175781
3384000;97.0
3388000;101.5
3392000;100.4000015258789
3404000;96.5
3428000;92.5999984741211
3436000;91.4000015258789
3440000;91.0999984741211
3444000;97.19999694824219
3452000;103.9000015258789
3468000;97.30000305175781
3476000;103.0
3480000;103.80000305175781
3496000;102.5
3500000;102.80000305175781
3504000;103.19999694824219
3508000;101.0
3520000;101.5999984741211
3524000;102.30000305175781
3528000;99.80000305175781
3536000;90.9000015258789
3548000;84.5999984741211
3556000;88.5999984741211
3560000;93.0999984741211
3568000;97.5999984741211
3572000;97.19999694824219
3584000;97.0
3596000;116.4000015258789
3600000;112.5999984741211
3628000;123.69999694824219
3632000;130.0
3636000;133.0
3640000;132.3000030517578
3648000;129.3000030517578
3652000;122.9000015258789
3660000;121.80000305175781
3664000;116.80000305175781
3668000;114.5999984741211
3680000;108.4000015258789
3684000;109.0
3688000;105.19999694824219
3692000;97.4000015258789
3700000;98.0999984741211
3724000;101.5999984741211
3728000;98.80000305175781
3740000;103.5999984741211
3768000;104.5999984741211
3780000;111.19999694824219
3808000;102.5
3812000;102.5999984741211
3816000;100.5
3824000;103.0
3828000;101.0
3832000;104.5999984741211
3844000;122.80000305175781
3848000;121.80000305175781
3856000;125.19999694824219
3864000;129.0
3868000;128.3000030517578
3884000;127.0
3888000;125.69999694824219
3904000;127.19999694824219
3908000;132.6999969482422
3912000;133.8000030517578
3916000;129.3000030517578
3928000;126.5
3932000;119.5999984741211
3936000;109.4000015258789
3948000;104.0999984741211
3952000;105.80000305175781
3984000;105.5999984741211
4000000;96.4000015258789
4008000;94.80000305175781
4016000;97.5999984741211
4020000;98.80000305175781
4032000;97.5999984741211
4036000;103.5999984741211
4044000;96.30000305175781
4048000;94.80000305175781
4052000;94.80000305175781
4056000;93.30000305175781
4068000;90.0999984741211
4100000;94.30000305175781
4108000;98.19999694824219
4116000;101.9000015258789
4124000;109.0
4128000;110.0
4132000;107.9000015258789
4140000;108.80000305175781
4148000;109.0
4152000;107.69999694824219
4156000;111.0
4168000;101.5
4176000;92.4000015258789
4204000;113.30000305175781
4208000;107.0999984741211
4220000;95.9000015258789
4228000;89.30000305175781
4252000;94.9000015258789
4256000;100.19999694824219
4264000;97.4000015258789
4272000;102.5999984741211
4288000;98.5999984741211
4304000;91.80000305175781
4312000;92.9000015258789
4320000;100.69999694824219
4332000;109.80000305175781
4336000;113.9000015258789
4340000;114.5999984741211
4344000;117.69999694824219
4368000;100.0999984741211
4372000;96.5999984741211
4396000;90.4000015258789
4404000;89.69999694824219
4412000;85.80000305175781
4416000;81.30000305175781
4420000;83.9000015258789
4456000;88.5
4464000;86.69999694824219
4476000;88.80000305175781
4492000;91.69999694824219
4500000;104.0999984741211
4504000;101.80000305175781
4520000;98.0
4524000;97.19999694824219
4532000;104.0999984741211
4536000;105.5999984741211
4540000;104.80000305175781
4552000;99.80000305175781
4556000;99.80000305175781
4596000;97.19999694824219
4604000;97.0999984741211
4608000;101.19999694824219
4620000;105.4000015258789
4624000;97.69999694824219
4628000;92.9000015258789
4640000;94.0
4644000;94.0
4648000;91.5999984741211
4708000;95.4000015258789
4720000;87.19999694824219
4728000;92.9000015258789
4732000;95.30000305175781
4740000;88.80000305175781
4744000;85.30000305175781
4756000;83.5
4768000;94.0
4772000;91.0
4776000;94.69999694824219
4780000;96.0999984741211
4788000;102.69999694824219
4796000;98.5
4804000;95.9000015258789
4812000;101.4000015258789
4816000;102.19999694824219
4824000;103.0999984741211
4832000;103.9000015258789
4840000;107.0
4844000;109.19999694824219
4848000;115.30000305175781
4852000;113.19999694824219
4856000;104.0
4896000;114.5
4912000;116.19999694824219
4928000;120.0
4932000;117.4000015258789
4936000;118.9000015258789
4944000;106.9000015258789
4956000;112.19999694824219
4968000;106.0999984741211
4976000;103.0999984741211
4984000;102.0999984741211
4988000;105.5999984741211
4996000;96.5
5012000;89.0
5016000;90.80000305175781
5020000;85.5
5028000;91.5
5032000;92.19999694824219
5044000;92.19999694824219
5048000;91.69999694824219
5052000;87.30000305175781
5056000;91.69999694824219
5064000;94.5999984741211
5084000;91.80000305175781
5096000;92.5
5116000;97.4000015258789
5124000;105.0
5140000;101.69999694824219
5148000;105.19999694824219
5164000;107.5999984741211
5168000;113.0999984741211
5172000;113.0999984741211
5176000;105.80000305175781
5184000;106.19999694824219
5196000;96.5
5200000;104.0999984741211
5208000;89.19999694824219
5212000;85.80000305175781
5216000;94.19999694824219
5240000;94.19999694824219
5248000;98.5
5252000;95.5
5260000;93.0999984741211
5264000;92.0999984741211
5276000;93.80000305175781
5280000;92.80000305175781
5300000;97.5999984741211
5304000;97.0999984741211
5308000;95.5
5320000;97.69999694824219
5328000;96.19999694824219
5332000;96.30000305175781
5336000;96.30000305175781
5340000;94.5
5344000;96.9000015258789
5348000;94.5999984741211
5372000;111.5999984741211
5392000;107.19999694824219
5396000;105.80000305175781
5400000;101.0
5420000;92.5
5436000;87.19999694824219
5444000;84.5
5448000;81.5999984741211
5464000;68.0999984741211
5480000;79.0
5508000;101.9000015258789
5516000;104.19999694824219
5528000;106.19999694824219
5536000;108.0
5540000;104.4000015258789
5548000;113.5999984741211
5552000;115.0
5556000;116.9000015258789
5564000;115.0999984741211
5568000;115.30000305175781
5580000;114.0999984741211
5648000;111.69999694824219
5652000;116.80000305175781
5656000;116.80000305175781
5660000;115.0
5676000;114.4000015258789
5688000;113.80000305175781
5692000;112.30000305175781
5704000;108.80000305175781
5708000;103.69999694824219
5712000;104.0999984741211
5728000;104.0999984741211
5732000;99.5999984741211
5736000;89.80000305175781
5744000;92.5
5752000;87.9000015258789
5760000;83.80000305175781
5768000;80.4000015258789
5792000;84.9000015258789
5800000;90.0
5820000;98.0999984741211
5824000;97.0999984741211
5860000;114.69999694824219
5864000;119.19999694824219
5908000;124.4000015258789
5924000;126.80000305175781
5928000;121.0
5940000;121.19999694824219
5944000;113.5999984741211
5956000;102.80000305175781
5964000;96.80000305175781
5968000;98.5999984741211
5972000;94.0
6000000;79.30000305175781
6004000;79.80000305175781
6008000;85.9000015258789
6012000;83.30000305175781
6024000;93.0
6032000;100.80000305175781
6036000;95.0
6040000;94.80000305175781
6044000;94.80000305175781
6064000;93.0
6072000;95.69999694824219
6092000;111.19999694824219
6096000;109.80000305175781
6108000;106.5999984741211
6136000;97.69999694824219
6144000;96.80000305175781
6184000;111.0
6192000;114.5999984741211
6196000;114.5999984741211
6204000;116.4000015258789
6208000;109.69999694824219
6216000;102.5
6220000;103.19999694824219
6244000;123.0
6248000;125.0
6272000;123.30000305175781
6276000;123.30000305175781
6312000;117.5999984741211
6328000;105.5
6336000;103.19999694824219
6352000;107.19999694824219
6376000;94.19999694824219
6384000;100.19999694824219
6388000;99.5
6396000;98.4000015258789
6408000;96.9000015258789
6416000;98.69999694824219
6420000;100.9000015258789
6436000;110.19999694824219
6440000;108.19999694824219
6448000;109.0
6452000;109.19999694824219
6456000;115.9000015258789
6460000;121.69999694824219
6472000;121.0999984741211
6476000;114.9000015258789
6480000;116.4000015258789
6496000;134.89999389648438
6504000;133.1999969482422
6508000;137.60000610351562
6512000;136.0
6520000;135.5
6528000;129.8000030517578
6536000;132.3000030517578
6548000;147.0
