Step;Value
5273;70.30000305175781
14550;38.20000076293945
16803;24.299999237060547
26139;90.5
41214;80.0
42838;78.30000305175781
45257;85.5
46098;86.4000015258789
47949;80.0
53687;74.5999984741211
56229;77.69999694824219
64343;64.5
69742;61.70000076293945
70493;60.099998474121094
71636;59.599998474121094
72440;59.900001525878906
76448;50.400001525878906
83318;41.29999923706055
90232;46.5
97180;33.20000076293945
100515;34.5
101266;31.600000381469727
108639;37.599998474121094
113574;39.400001525878906
120030;15.5
123502;13.100000381469727
132281;0.20000000298023224
142300;-13.300000190734863
146805;-11.699999809265137
151209;-4.199999809265137
160739;-0.6000000238418579
161679;-0.4000000059604645
173086;20.0
177472;26.899999618530273
178974;27.600000381469727
179794;27.5
182977;22.899999618530273
192272;25.200000762939453
201034;35.0
201785;33.5
202536;32.79999923706055
205582;26.399999618530273
215635;14.300000190734863
221517;21.600000381469727
226159;19.399999618530273
230205;30.600000381469727
242565;47.79999923706055
248396;53.599998474121094
252151;44.5
254920;51.099998474121094
258101;44.400001525878906
261454;37.900001525878906
264363;43.0
282393;29.399999618530273
287203;22.600000381469727
287954;23.5
291709;23.100000381469727
297042;18.799999237060547
298689;19.600000381469727
305341;24.100000381469727
306092;23.399999618530273
311926;22.5
312677;22.399999618530273
315414;17.899999618530273
324111;15.199999809265137
331497;-4.099999904632568
348871;13.100000381469727
353896;18.0
358402;11.800000190734863
361406;3.299999952316284
363492;4.800000190734863
373939;10.399999618530273
374690;6.300000190734863
390733;19.399999618530273
401117;17.600000381469727
401938;20.399999618530273
403503;20.100000381469727
408204;20.399999618530273
417749;23.100000381469727
420507;28.399999618530273
421258;27.899999618530273
423511;21.899999618530273
429545;26.299999237060547
438876;10.5
441206;8.399999618530273
441957;7.0
451144;10.699999809265137
464469;5.300000190734863
467763;9.800000190734863
469456;10.0
482159;-8.100000381469727
486853;-8.100000381469727
489909;-4.900000095367432
493354;-7.199999809265137
499587;-15.600000381469727
504987;-16.299999237060547
506489;-18.200000762939453
508796;-21.5
514773;-21.899999618530273
519170;-18.700000762939453
530698;-13.0
532200;-11.0
535204;-18.399999618530273
540978;-18.399999618530273
544328;-12.399999618530273
549135;-19.899999618530273
551076;-13.0
551827;-14.300000190734863
554872;-12.0
556957;-8.5
557708;-8.5
562436;-12.600000381469727
563187;-10.300000190734863
571046;-8.699999809265137
577652;1.2999999523162842
579365;2.0999999046325684
583966;5.300000190734863
588635;11.300000190734863
590137;10.100000381469727
601313;28.200000762939453
607039;26.100000381469727
607790;26.0
609375;23.899999618530273
610126;25.100000381469727
610877;23.399999618530273
612646;28.799999237060547
614454;32.599998474121094
620906;32.400001525878906
625418;29.600000381469727
628268;35.599998474121094
631272;29.299999237060547
634422;34.5
636776;27.200000762939453
640820;36.099998474121094
641571;37.0
646225;34.79999923706055
651094;38.599998474121094
651845;37.20000076293945
658838;48.20000076293945
662314;48.20000076293945
666345;50.79999923706055
669323;49.599998474121094
