Step;Value
12000;130.8000030517578
20000;79.5
24000;76.0999984741211
32000;70.19999694824219
40000;70.9000015258789
44000;70.5
52000;73.0
56000;74.9000015258789
60000;80.4000015258789
64000;77.19999694824219
68000;74.4000015258789
72000;74.0
76000;79.30000305175781
80000;91.5
96000;97.80000305175781
100000;101.5999984741211
120000;108.19999694824219
124000;109.30000305175781
132000;107.5
136000;112.0999984741211
144000;117.0999984741211
156000;116.80000305175781
160000;116.30000305175781
168000;108.5999984741211
172000;100.5
176000;96.4000015258789
180000;95.0999984741211
188000;98.5999984741211
196000;82.19999694824219
200000;80.9000015258789
212000;87.5999984741211
216000;87.5
220000;88.9000015258789
224000;85.30000305175781
228000;85.5999984741211
240000;82.80000305175781
244000;82.0
252000;88.4000015258789
260000;86.0999984741211
264000;87.5999984741211
268000;84.5999984741211
272000;83.0
276000;85.0
284000;83.4000015258789
288000;85.0
292000;86.0
296000;86.5999984741211
304000;85.0999984741211
312000;85.9000015258789
316000;83.80000305175781
336000;79.0
340000;80.19999694824219
344000;83.80000305175781
348000;83.4000015258789
352000;81.80000305175781
356000;82.5999984741211
376000;83.19999694824219
396000;88.19999694824219
408000;87.80000305175781
416000;88.69999694824219
420000;86.0999984741211
424000;84.69999694824219
452000;89.0999984741211
464000;95.5999984741211
472000;91.30000305175781
476000;93.0
480000;88.0999984741211
496000;98.0999984741211
500000;97.0
504000;101.19999694824219
516000;104.5999984741211
520000;106.0
532000;105.19999694824219
548000;100.5999984741211
556000;95.30000305175781
564000;100.19999694824219
568000;105.5
572000;105.69999694824219
576000;104.5999984741211
580000;104.19999694824219
584000;107.19999694824219
592000;104.19999694824219
600000;104.19999694824219
612000;102.5
616000;107.80000305175781
620000;100.9000015258789
628000;103.30000305175781
632000;103.5
636000;103.4000015258789
644000;109.0
648000;109.0999984741211
656000;106.9000015258789
660000;104.9000015258789
668000;101.5999984741211
672000;99.5999984741211
676000;102.4000015258789
684000;98.9000015258789
700000;97.5999984741211
704000;102.30000305175781
708000;103.19999694824219
712000;104.80000305175781
720000;106.5
724000;105.0
732000;101.9000015258789
740000;100.9000015258789
744000;98.80000305175781
748000;98.30000305175781
752000;101.9000015258789
760000;96.30000305175781
764000;94.5999984741211
792000;92.30000305175781
808000;92.0
824000;91.0999984741211
828000;88.0
832000;88.4000015258789
848000;86.9000015258789
852000;87.19999694824219
856000;84.5
860000;86.19999694824219
872000;86.4000015258789
876000;88.30000305175781
884000;86.0
888000;86.69999694824219
892000;82.80000305175781
900000;81.80000305175781
904000;79.5999984741211
908000;78.19999694824219
916000;82.4000015258789
920000;85.4000015258789
924000;85.69999694824219
928000;91.0
932000;92.0999984741211
936000;92.69999694824219
948000;102.69999694824219
952000;108.69999694824219
960000;102.0
976000;109.5
980000;108.69999694824219
988000;115.4000015258789
996000;123.4000015258789
1000000;123.0999984741211
1020000;118.19999694824219
1032000;123.69999694824219
1036000;117.30000305175781
1040000;112.80000305175781
1044000;101.5999984741211
1052000;104.0999984741211
1068000;100.5999984741211
1076000;95.30000305175781
1084000;91.5
1088000;89.69999694824219
1092000;84.80000305175781
1096000;88.80000305175781
1108000;91.69999694824219
1112000;90.9000015258789
1120000;88.0
1128000;86.30000305175781
1136000;91.69999694824219
1156000;92.0999984741211
1164000;97.19999694824219
1168000;97.4000015258789
1180000;99.9000015258789
1184000;98.30000305175781
1188000;95.4000015258789
1192000;92.69999694824219
1196000;89.80000305175781
1200000;95.9000015258789
1204000;99.30000305175781
1208000;102.0999984741211
1212000;100.9000015258789
1228000;116.0
1232000;117.9000015258789
1240000;118.30000305175781
1252000;125.0
1268000;118.80000305175781
1272000;120.80000305175781
1276000;123.69999694824219
1280000;128.6999969482422
1288000;130.39999389648438
1296000;131.10000610351562
1300000;125.9000015258789
1304000;127.5999984741211
1308000;125.9000015258789
1320000;115.80000305175781
1324000;112.9000015258789
1332000;107.0
1348000;105.0999984741211
1356000;98.5
1364000;95.0999984741211
1368000;90.19999694824219
1372000;88.9000015258789
1376000;96.0
1380000;94.0
1388000;104.0999984741211
1392000;104.80000305175781
1404000;107.0
1412000;110.5
1416000;109.0999984741211
1424000;116.80000305175781
1432000;115.5
1436000;113.69999694824219
1440000;116.19999694824219
1448000;121.5999984741211
1452000;123.5999984741211
1456000;121.69999694824219
1460000;123.9000015258789
1468000;113.0
1472000;111.69999694824219
1480000;103.30000305175781
1484000;106.0
1492000;100.30000305175781
1500000;99.80000305175781
1504000;99.69999694824219
1508000;95.19999694824219
1512000;92.4000015258789
1516000;89.9000015258789
1524000;94.4000015258789
1528000;93.69999694824219
1540000;91.5
1544000;89.5
1548000;87.4000015258789
1552000;91.30000305175781
1560000;107.80000305175781
