Step;Value
4000;nan
12000;37.0
20000;76.5
24000;52.20000076293945
32000;79.0
40000;118.19999694824219
44000;127.30000305175781
48000;115.4000015258789
52000;123.19999694824219
56000;105.9000015258789
60000;100.30000305175781
64000;95.9000015258789
68000;95.19999694824219
72000;98.19999694824219
76000;97.5999984741211
80000;109.19999694824219
88000;94.5999984741211
96000;102.4000015258789
100000;101.69999694824219
108000;100.5
120000;119.19999694824219
124000;118.5999984741211
128000;117.19999694824219
132000;118.0
136000;116.0
144000;99.69999694824219
156000;92.9000015258789
160000;85.19999694824219
168000;96.0
172000;102.5999984741211
176000;97.80000305175781
180000;97.0999984741211
184000;89.0999984741211
188000;90.4000015258789
196000;83.19999694824219
200000;72.0
212000;59.70000076293945
216000;58.599998474121094
220000;60.400001525878906
224000;57.70000076293945
228000;-11.699999809265137
240000;-16.299999237060547
244000;-23.200000762939453
248000;-77.69999694824219
252000;-75.5
256000;-102.0
260000;-186.3000030517578
264000;-192.60000610351562
268000;-201.10000610351562
272000;-199.3000030517578
276000;-200.3000030517578
284000;-205.3000030517578
288000;-206.1999969482422
292000;-202.60000610351562
296000;-200.8000030517578
304000;-191.6999969482422
312000;-178.89999389648438
316000;-181.0
324000;-124.0
328000;-124.5999984741211
336000;-119.5999984741211
340000;-121.9000015258789
344000;-67.9000015258789
348000;-68.69999694824219
352000;-71.5999984741211
356000;-48.70000076293945
364000;46.70000076293945
368000;49.099998474121094
372000;41.79999923706055
376000;35.400001525878906
384000;44.5
396000;48.20000076293945
400000;44.900001525878906
404000;44.70000076293945
408000;32.79999923706055
416000;-69.5
420000;-52.099998474121094
424000;-61.900001525878906
436000;-63.900001525878906
440000;-57.099998474121094
452000;-47.599998474121094
464000;-50.29999923706055
468000;-44.29999923706055
472000;-39.79999923706055
476000;-46.099998474121094
480000;-33.0
492000;-14.100000381469727
496000;-15.399999618530273
500000;-8.600000381469727
504000;-18.899999618530273
508000;-25.700000762939453
516000;-6.199999809265137
520000;78.19999694824219
532000;82.9000015258789
544000;98.4000015258789
548000;103.80000305175781
556000;112.0
564000;102.5999984741211
568000;108.30000305175781
572000;112.69999694824219
576000;108.19999694824219
580000;109.69999694824219
584000;104.4000015258789
592000;93.69999694824219
596000;90.19999694824219
600000;88.4000015258789
604000;86.0
612000;100.30000305175781
616000;97.5999984741211
620000;105.69999694824219
628000;101.4000015258789
632000;115.5
636000;117.0
644000;104.5999984741211
648000;103.9000015258789
656000;99.80000305175781
660000;98.69999694824219
668000;95.80000305175781
672000;82.69999694824219
676000;84.5
684000;84.4000015258789
688000;77.5
700000;79.30000305175781
704000;89.9000015258789
708000;93.30000305175781
712000;101.0999984741211
720000;108.5
724000;108.80000305175781
732000;106.5
740000;112.5
744000;115.0
748000;116.5999984741211
752000;117.0999984741211
760000;119.5
764000;123.0
776000;135.1999969482422
792000;144.1999969482422
796000;154.3000030517578
808000;175.10000610351562
812000;181.39999389648438
820000;172.6999969482422
824000;168.0
828000;156.5
832000;161.60000610351562
836000;161.6999969482422
848000;165.5
852000;168.5
856000;160.0
860000;174.0
872000;167.6999969482422
876000;167.89999389648438
880000;171.5
884000;178.10000610351562
888000;174.89999389648438
892000;182.1999969482422
900000;182.5
