Step;Value
1877024;203.39999389648438
1877807;203.5
1881129;204.89999389648438
1883606;207.6999969482422
1889894;211.8000030517578
1893106;211.8000030517578
1905062;212.60000610351562
1908268;212.60000610351562
1909850;212.60000610351562
1913765;212.10000610351562
1914577;212.10000610351562
1916282;212.10000610351562
1918725;213.10000610351562
1920565;212.5
1922114;214.3000030517578
1922888;214.3000030517578
1928388;215.8000030517578
1930733;219.60000610351562
1934821;220.39999389648438
1950379;218.60000610351562
1958833;216.89999389648438
1963601;216.1999969482422
1966206;216.1999969482422
1968716;216.10000610351562
1971030;213.8000030517578
1971895;213.8000030517578
1972669;213.8000030517578
1981627;211.10000610351562
1982404;211.10000610351562
1983967;210.39999389648438
1994405;208.39999389648438
2003131;207.0
2010272;207.0
2024258;208.6999969482422
2039665;209.39999389648438
2040498;211.1999969482422
2042194;211.1999969482422
2048528;211.1999969482422
2050151;209.60000610351562
2053599;211.0
2062841;210.6999969482422
2069658;212.5
2070461;212.5
2079294;213.3000030517578
2086081;212.1999969482422
2091125;211.1999969482422
2091912;211.1999969482422
2093471;210.5
2095059;209.6999969482422
2098998;207.10000610351562
2119412;205.10000610351562
2120583;203.39999389648438
2128480;202.60000610351562
2130107;202.60000610351562
2133235;204.10000610351562
2134009;204.10000610351562
2145160;208.39999389648438
2150201;207.8000030517578
2154094;207.8000030517578
2155622;205.60000610351562
2157261;205.60000610351562
2158924;205.5
2169747;207.0
2172868;208.0
2174464;208.8000030517578
2177383;208.5
2184451;210.89999389648438
2185202;208.60000610351562
2193362;210.3000030517578
2195011;210.3000030517578
2204734;210.6999969482422
2205532;210.6999969482422
2206378;210.0
2209510;209.1999969482422
2212773;209.0
2217465;208.3000030517578
2231145;209.0
2233687;208.3000030517578
2236080;207.5
2236901;209.8000030517578
2243538;208.39999389648438
2248267;207.10000610351562
2252977;207.10000610351562
2256961;206.60000610351562
2272010;209.1999969482422
2275122;208.39999389648438
2276686;209.1999969482422
2280739;208.39999389648438
2284714;206.89999389648438
2295237;205.39999389648438
2300980;206.10000610351562
2313054;207.1999969482422
2321720;210.1999969482422
2322520;209.39999389648438
2325030;210.89999389648438
2330057;210.39999389648438
2336643;210.1999969482422
2337411;210.89999389648438
2338186;210.89999389648438
2338997;210.1999969482422
2346492;209.0
2364929;209.5
2365734;209.5
2366533;209.5
2372060;208.89999389648438
2380786;210.1999969482422
2382366;210.1999969482422
2392089;208.89999389648438
2392840;206.6999969482422
2395318;206.6999969482422
2396899;206.6999969482422
2397672;206.6999969482422
2399244;206.6999969482422
2414262;209.6999969482422
2420714;209.6999969482422
2423126;210.39999389648438
2430799;210.60000610351562
2431579;212.8000030517578
2437981;214.3000030517578
2438758;214.3000030517578
2443593;216.39999389648438
2445922;216.39999389648438
2450705;218.60000610351562
2452320;218.60000610351562
2453882;218.60000610351562
2467464;218.8000030517578
2469072;220.5
2469843;220.5
2470618;220.5
2479528;222.0
2487340;216.0
2493922;215.8000030517578
2507993;211.60000610351562
2513531;211.60000610351562
2514282;209.3000030517578
2516728;209.3000030517578
2529684;209.1999969482422
2532849;209.89999389648438
2536897;209.89999389648438
2538462;209.89999389648438
2540034;209.89999389648438
2541606;209.89999389648438
2543203;209.89999389648438
2546377;209.89999389648438
2547152;209.89999389648438
2555836;210.6999969482422
2558241;209.89999389648438
2564530;212.89999389648438
2567192;215.89999389648438
2567978;215.89999389648438
2574571;212.8000030517578
2586569;217.10000610351562
2588120;217.10000610351562
2589706;217.10000610351562
2591252;217.10000610351562
2599837;219.5
2602974;219.5
2613226;218.8000030517578
2632252;217.10000610351562
2644036;217.10000610351562
2644830;217.10000610351562
2649724;215.89999389648438
2650497;215.89999389648438
2652056;216.89999389648438
2654421;219.1999969482422
2658475;219.0
2661716;219.8000030517578
2663288;220.5
2675829;220.5
2684482;220.5
2689975;221.3000030517578
2690784;221.3000030517578
2696387;221.3000030517578
2698757;222.0
2717768;221.89999389648438
2720099;221.89999389648438
2725852;223.39999389648438
2728295;223.8000030517578
2729130;223.8000030517578
2730700;223.8000030517578
2731534;223.8000030517578
2737116;223.8000030517578
2748013;222.60000610351562
2751949;222.60000610351562
2759149;222.5
2760776;222.5
2762424;222.5
2767875;222.5
2778206;222.5
2779759;222.5
2784613;222.5
2790926;222.5
2795613;223.5
2796388;223.5
2800412;222.8000030517578
2804376;220.5
2809938;220.5
2816227;220.5
2819399;220.89999389648438
2822858;219.39999389648438
2833574;219.60000610351562
2835118;218.10000610351562
2837086;217.10000610351562
2839552;216.89999389648438
2843624;216.89999389648438
2857302;216.60000610351562
2861375;216.60000610351562
2875761;216.39999389648438
2878974;216.39999389648438
2881356;214.89999389648438
2885249;217.10000610351562
2890742;217.10000610351562
2893888;217.10000610351562
2895466;217.10000610351562
2900168;217.10000610351562
2900943;217.10000610351562
2906044;217.60000610351562
2911556;217.60000610351562
2916348;221.0
2918702;221.1999969482422
2923370;221.1999969482422
2932175;221.1999969482422
2933727;221.1999969482422
2942007;220.39999389648438
2944423;220.39999389648438
2945991;220.39999389648438
2949912;220.39999389648438
2962554;219.39999389648438
2964201;219.39999389648438
2968977;219.39999389648438
2972142;219.39999389648438
2973752;219.39999389648438
2984775;218.89999389648438
2994201;218.89999389648438
2998151;218.89999389648438
3007641;219.0
3008432;219.0
3013254;219.0
3014070;219.0
3025165;219.6999969482422
3028333;219.6999969482422
3029916;219.6999969482422
3031489;219.6999969482422
3033845;220.3000030517578
3036230;220.3000030517578
3048584;222.3000030517578
3050223;222.3000030517578
3058960;221.60000610351562
3059732;221.60000610351562
3064447;221.60000610351562
3070783;220.60000610351562
3089826;220.0
3094748;219.1999969482422
3096345;219.1999969482422
3114284;219.1999969482422
3116766;219.1999969482422
3119967;219.1999969482422
3120736;219.1999969482422
3121517;219.1999969482422
3126302;217.8000030517578
3128698;218.8000030517578
3130282;218.8000030517578
3137408;221.0
3142973;221.0
3146902;221.0
3153251;222.0
3156429;222.0
3159597;222.0
3170221;220.6999969482422
3171769;220.6999969482422
3174084;220.6999969482422
3183947;222.6999969482422
3187093;222.6999969482422
3191169;222.6999969482422
3192740;222.6999969482422
3201341;221.6999969482422
3202959;221.6999969482422
3204558;222.39999389648438
3215030;222.6999969482422
3227878;222.6999969482422
3231987;222.1999969482422
3237969;221.39999389648438
3259045;219.1999969482422
3259831;219.1999969482422
3260656;219.1999969482422
3266620;218.1999969482422
3274838;212.89999389648438
3281342;213.1999969482422
3286871;213.1999969482422
3290121;213.39999389648438
3298819;213.60000610351562
3303733;213.3000030517578
3308533;213.3000030517578
3311459;212.8000030517578
3323367;213.60000610351562
3326644;213.39999389648438
3335286;214.1999969482422
3339836;216.39999389648438
3343768;216.39999389648438
3346930;217.39999389648438
3347849;217.39999389648438
3356772;222.8000030517578
3357568;223.5
3366638;222.60000610351562
3368228;222.60000610351562
3369028;222.60000610351562
3374623;222.60000610351562
3377617;221.60000610351562
3378408;221.60000610351562
3379159;219.3000030517578
3383955;219.6999969482422
3401778;219.6999969482422
3415512;218.8000030517578
3419461;218.8000030517578
3420230;218.8000030517578
3421825;218.8000030517578
3428232;218.8000030517578
3437732;218.8000030517578
3475972;218.39999389648438
3487360;216.60000610351562
3488160;216.60000610351562
3497833;217.1999969482422
3498603;216.5
3500564;215.5
3502125;215.5
3504694;215.0
3505464;215.0
3507008;215.0
3525298;216.0
3529184;216.0
3531569;217.0
3534001;217.0
3537935;219.5
3546655;219.8000030517578
3553721;219.8000030517578
3556319;219.39999389648438
3557102;219.39999389648438
3564172;221.1999969482422
3568847;221.1999969482422
3581950;219.60000610351562
3587522;219.5
3590683;219.5
3597723;217.3000030517578
3599318;217.3000030517578
3606365;217.3000030517578
3609514;217.3000030517578
3614282;217.3000030517578
3618244;217.3000030517578
3623118;218.0
3630281;218.0
3636204;217.5
3639422;217.5
3647140;216.89999389648438
3659149;220.60000610351562
3664680;220.60000610351562
3667013;221.1999969482422
3668624;221.1999969482422
3669394;221.1999969482422
3672577;221.1999969482422
3673354;221.1999969482422
3683590;223.39999389648438
3688317;223.39999389648438
3689090;223.39999389648438
3690689;223.39999389648438
3695411;223.39999389648438
3697774;223.39999389648438
3719772;224.0
3724527;224.5
3727660;224.5
3730000;224.5
3736329;224.5
3737902;224.5
3751338;224.5
3752118;224.5
3767796;224.3000030517578
3768583;224.3000030517578
3771374;223.3000030517578
3776879;223.3000030517578
3778493;223.3000030517578
3785286;221.5
3786864;221.5
3787971;220.60000610351562
3798214;221.0
3799767;221.0
3807758;221.0
3810133;221.0
3818819;221.0
3821164;221.0
3822733;221.0
3824289;221.0
3833713;220.3000030517578
3847798;217.0
3860153;218.39999389648438
3864947;219.39999389648438
3870668;219.8000030517578
3877021;219.8000030517578
3880133;219.8000030517578
3885760;219.8000030517578
3886554;219.8000030517578
3887340;219.8000030517578
3895679;217.0
3913016;209.1999969482422
3917027;209.89999389648438
3921174;209.5
3925983;210.8000030517578
3933992;212.8000030517578
3937989;212.8000030517578
3942782;213.1999969482422
3945903;211.0
3946706;211.0
3953116;211.60000610351562
3955770;210.60000610351562
3956604;210.60000610351562
3958193;210.60000610351562
3960587;210.60000610351562
3961399;210.60000610351562
3962242;210.60000610351562
3968129;210.1999969482422
3970558;210.1999969482422
3971371;210.1999969482422
3972150;210.1999969482422
3972961;210.1999969482422
3974516;213.0
3976856;213.0
3977640;213.0
3982477;212.8000030517578
3987161;217.39999389648438
3988737;215.10000610351562
3991156;217.39999389648438
4007392;217.6999969482422
4008970;218.0
4014357;217.0
4019934;214.6999969482422
4030367;214.60000610351562
4040965;215.0
4045682;215.1999969482422
4047275;215.39999389648438
4060148;212.39999389648438
4062565;212.60000610351562
4064410;212.60000610351562
4065179;212.60000610351562
4080314;213.39999389648438
4087610;214.39999389648438
4100232;214.1999969482422
4102662;214.1999969482422
4113644;214.60000610351562
4120051;215.1999969482422
4126513;215.1999969482422
4127284;215.1999969482422
4129601;212.89999389648438
4131152;215.1999969482422
4131939;215.1999969482422
4143041;215.89999389648438
4149335;215.89999389648438
4161381;217.1999969482422
4167107;216.60000610351562
4171895;216.60000610351562
4174237;217.60000610351562
4179808;220.0
4190101;221.0
4191657;221.0
4192434;221.0
4198217;222.0
4212759;224.1999969482422
4225940;224.1999969482422
4231746;224.1999969482422
4235720;224.3000030517578
4236515;224.3000030517578
4241231;224.3000030517578
4249231;224.0
4252682;224.0
4254317;224.0
4259099;221.6999969482422
4261418;221.6999969482422
4280232;218.5
4284313;218.5
4294794;218.60000610351562
4298025;218.60000610351562
4300803;218.60000610351562
4312810;218.60000610351562
4319362;218.60000610351562
4322613;218.5
4337991;221.39999389648438
4340334;221.39999389648438
4341104;221.39999389648438
4342655;221.39999389648438
4344227;221.39999389648438
4345025;223.60000610351562
4348197;223.60000610351562
4349003;223.60000610351562
4359044;222.60000610351562
4363699;222.60000610351562
4366832;222.60000610351562
4385105;222.60000610351562
4395545;222.39999389648438
4401940;222.39999389648438
4406712;222.39999389648438
4408268;222.39999389648438
4417031;222.8000030517578
4417809;222.8000030517578
4430220;222.5
4432597;223.5
4441522;224.5
4442294;224.5
4444719;224.5
4458399;224.5
4461571;224.5
4464774;224.5
4472066;224.6999969482422
4476076;224.6999969482422
4477644;224.6999969482422
4479309;224.6999969482422
4486563;224.6999969482422
4490438;224.6999969482422
4494615;224.5
4505703;224.89999389648438
4506508;224.89999389648438
4508074;224.89999389648438
4512138;224.39999389648438
4519502;224.1999969482422
4524202;224.1999969482422
4534521;224.1999969482422
4541553;221.89999389648438
4546386;221.89999389648438
4547179;221.89999389648438
4550497;221.89999389648438
4555319;221.89999389648438
4559974;219.60000610351562
4564031;219.60000610351562
4566522;219.60000610351562
4568139;219.60000610351562
4577282;218.8000030517578
4580461;218.8000030517578
4588001;218.8000030517578
4591134;219.1999969482422
4594249;219.1999969482422
4598272;219.5
4602308;219.5
4607918;219.5
4611829;219.5
4613387;219.5
4615002;219.5
4615775;219.5
4623166;221.6999969482422
4624182;221.6999969482422
4624951;221.6999969482422
4629772;221.6999969482422
4639422;221.8000030517578
4643653;224.0
4650062;224.0
4651632;224.0
4659896;225.0
4661457;225.0
4673553;223.89999389648438
4683193;223.5
4684761;223.5
4687953;223.5
4689683;223.5
4699068;221.89999389648438
4701423;221.89999389648438
4707984;221.89999389648438
4719032;221.5
4720591;221.5
4729414;221.5
4735045;219.1999969482422
4737626;216.0
4740824;216.0
4752185;215.8000030517578
4761054;217.10000610351562
4766758;216.3000030517578
4772342;214.8000030517578
4780669;216.39999389648438
4783075;216.39999389648438
4786275;216.39999389648438
4787052;216.39999389648438
4790992;216.39999389648438
4795922;215.60000610351562
4797488;215.60000610351562
4805621;215.60000610351562
4806397;215.60000610351562
4820191;221.10000610351562
4822555;221.10000610351562
4826462;221.39999389648438
4828129;221.39999389648438
4835987;216.89999389648438
4837600;216.89999389648438
4847837;214.8000030517578
4850335;215.60000610351562
4851884;216.3000030517578
4857666;216.3000030517578
4865780;216.3000030517578
4872533;216.1999969482422
4874125;217.0
4875668;217.39999389648438
4878172;217.39999389648438
4879870;217.39999389648438
4887539;217.39999389648438
4895646;217.39999389648438
4896424;217.39999389648438
4902932;217.10000610351562
4904618;216.3000030517578
4907887;216.3000030517578
4908685;216.3000030517578
4924604;223.10000610351562
4928651;223.10000610351562
4930326;223.8000030517578
4931136;223.8000030517578
4934219;223.8000030517578
4941375;223.8000030517578
4956140;220.39999389648438
4964672;219.6999969482422
4973247;219.6999969482422
4977421;219.3000030517578
4980747;219.3000030517578
4981550;219.3000030517578
4984689;219.60000610351562
4989516;220.39999389648438
4990350;220.39999389648438
4991145;220.39999389648438
4993592;220.39999389648438
4995938;220.39999389648438
5007659;216.89999389648438
5011841;216.89999389648438
5014166;216.89999389648438
5027554;215.8000030517578
5028328;215.8000030517578
5031697;216.3000030517578
5035745;218.5
5041354;219.3000030517578
5042165;219.3000030517578
